entity	sub_entity	attribute	sub_attribute	value	comment	timestamp
VC20288	76bp		nuclear (Bases Mapped)	99566314		2015-04-04 11:48:55.487149
VC20288	76bp		MtDNA (Breadth of Coverage)	0.977236479629		2015-04-04 11:48:55.487149
VC20288	76bp		MtDNA (Sum of Depths)	1504726		2015-04-04 11:48:55.487149
VC20288	76bp		MtDNA (Length)	13794		2015-04-04 11:48:55.487149
VC20288	76bp		MtDNA (Depth of Coverage)	109.08554444		2015-04-04 11:48:55.487149
VC20288	76bp		MtDNA (Bases Mapped)	13480		2015-04-04 11:48:55.487149
VC20288	76bp		II (Breadth of Coverage)	0.991622719212		2015-04-04 11:48:55.487149
VC20288	76bp		II (Sum of Depths)	218157614		2015-04-04 11:48:55.487149
VC20288	76bp		II (Length)	15279421		2015-04-04 11:48:55.487149
VC20288	76bp		II (Depth of Coverage)	14.2778717858		2015-04-04 11:48:55.487149
VC20288	76bp		II (Bases Mapped)	15151421		2015-04-04 11:48:55.487149
VC20288	76bp		genome (mt_ratio)	7.57098742746		2015-04-04 11:48:55.487149
VC20288	76bp		genome (Bases Mapped)	99579794		2015-04-04 11:48:55.487149
VC20288	76bp		genome (Breadth of Coverage)	0.992954109501		2015-04-04 11:48:55.487149
VC20288	76bp		genome (Sum of Depths)	1446268970		2015-04-04 11:48:55.487149
VC20288	76bp		genome (Length)	100286401		2015-04-04 11:48:55.487149
VC20288	76bp		genome (Depth of Coverage)	14.4213867043		2015-04-04 11:48:55.487149
VC20288	76bp		V (Breadth of Coverage)	0.994990006777		2015-04-04 11:48:55.487149
VC20288	76bp		V (Sum of Depths)	307888646		2015-04-04 11:48:55.487149
VC20288	76bp		V (Length)	20924180		2015-04-04 11:48:55.487149
VC20288	76bp		V (Depth of Coverage)	14.7144904125		2015-04-04 11:48:55.487149
VC20288	76bp		V (Bases Mapped)	20819350		2015-04-04 11:48:55.487149
VC20288	76bp		X (Breadth of Coverage)	0.998250685622		2015-04-04 11:48:55.487149
VC20288	76bp		X (Sum of Depths)	266286345		2015-04-04 11:48:55.487149
VC20288	76bp		X (Length)	17718942		2015-04-04 11:48:55.487149
VC20288	76bp		X (Depth of Coverage)	15.0283433966		2015-04-04 11:48:55.487149
VC20288	76bp		X (Bases Mapped)	17687946		2015-04-04 11:48:55.487149
VC20288	76bp		IV (Breadth of Coverage)	0.992881318321		2015-04-04 11:48:55.487149
VC20288	76bp		IV (Sum of Depths)	242928834		2015-04-04 11:48:55.487149
VC20288	76bp		IV (Length)	17493829		2015-04-04 11:48:55.487149
VC20288	76bp		IV (Depth of Coverage)	13.8865444495		2015-04-04 11:48:55.487149
VC20288	76bp		IV (Bases Mapped)	17369296		2015-04-04 11:48:55.487149
VC20288	76bp		III (Breadth of Coverage)	0.98702933973		2015-04-04 11:48:55.487149
VC20288	76bp		III (Sum of Depths)	192191239		2015-04-04 11:48:55.487149
VC20288	76bp		III (Length)	13783801		2015-04-04 11:48:55.487149
VC20288	76bp		III (Depth of Coverage)	13.9432685513		2015-04-04 11:48:55.487149
VC20288	76bp		III (Bases Mapped)	13605016		2015-04-04 11:48:55.487149
VC20200	76bp		I (Breadth of Coverage)	0.973708095189		2015-04-04 11:51:51.391310
VC20200	76bp		I (Sum of Depths)	285872845		2015-04-04 11:51:51.391310
VC20200	76bp		I (Length)	15072434		2015-04-04 11:51:51.391310
VC20200	76bp		I (Depth of Coverage)	18.9666012138		2015-04-04 11:51:51.391310
VC20200	76bp		I (Bases Mapped)	14676151		2015-04-04 11:51:51.391310
VC20200	76bp		nuclear (Depth of Coverage)	16.8750890061		2015-04-04 11:51:51.391310
VC20200	76bp		nuclear (Length)	100272607		2015-04-04 11:51:51.391310
VC20200	76bp		nuclear (Sum of Depths)	1692109168		2015-04-04 11:51:51.391310
VC20200	76bp		nuclear (Breadth of Coverage)	0.97592278617		2015-04-04 11:51:51.391310
VC20200	76bp		nuclear (Bases Mapped)	97858322		2015-04-04 11:51:51.391310
VC20200	76bp		MtDNA (Breadth of Coverage)	0.992170508917		2015-04-04 11:51:51.391310
VC20200	76bp		MtDNA (Sum of Depths)	2037107		2015-04-04 11:51:51.391310
VC20200	76bp		MtDNA (Length)	13794		2015-04-04 11:51:51.391310
VC20200	76bp		MtDNA (Depth of Coverage)	147.680658257		2015-04-04 11:51:51.391310
VC20200	76bp		MtDNA (Bases Mapped)	13686		2015-04-04 11:51:51.391310
VC20200	76bp		II (Breadth of Coverage)	0.978495716559		2015-04-04 11:51:51.391310
VC20200	76bp		II (Sum of Depths)	263476265		2015-04-04 11:51:51.391310
VC20200	76bp		II (Length)	15279421		2015-04-04 11:51:51.391310
VC20200	76bp		II (Depth of Coverage)	17.2438644763		2015-04-04 11:51:51.391310
VC20200	76bp		II (Bases Mapped)	14950848		2015-04-04 11:51:51.391310
VC20200	76bp		genome (mt_ratio)	8.75140025654		2015-04-04 11:51:51.391310
VC20200	76bp		genome (Bases Mapped)	97872008		2015-04-04 11:51:51.391310
VC20200	76bp		genome (Breadth of Coverage)	0.975925020981		2015-04-04 11:51:51.391310
VC20200	76bp		genome (Sum of Depths)	1694146275		2015-04-04 11:51:51.391310
VC20200	76bp		genome (Length)	100286401		2015-04-04 11:51:51.391310
VC20200	76bp		genome (Depth of Coverage)	16.8930807977		2015-04-04 11:51:51.391310
VC20200	76bp		V (Breadth of Coverage)	0.974786060911		2015-04-04 11:51:51.391310
VC20200	76bp		V (Sum of Depths)	328627804		2015-04-04 11:51:51.391310
VC20200	76bp		V (Length)	20924180		2015-04-04 11:51:51.391310
VC20200	76bp		V (Depth of Coverage)	15.7056479155		2015-04-04 11:51:51.391310
VC20200	76bp		V (Bases Mapped)	20396599		2015-04-04 11:51:51.391310
VC20200	76bp		X (Breadth of Coverage)	0.988514946321		2015-04-04 11:51:51.391310
VC20200	76bp		X (Sum of Depths)	313153538		2015-04-04 11:51:51.391310
VC20200	76bp		X (Length)	17718942		2015-04-04 11:51:51.391310
VC20200	76bp		X (Depth of Coverage)	17.6733767739		2015-04-04 11:51:51.391310
VC20200	76bp		X (Bases Mapped)	17515439		2015-04-04 11:51:51.391310
VC20200	76bp		IV (Breadth of Coverage)	0.968880512094		2015-04-04 11:51:51.391310
VC20200	76bp		IV (Sum of Depths)	267251079		2015-04-04 11:51:51.391310
VC20200	76bp		IV (Length)	17493829		2015-04-04 11:51:51.391310
VC20200	76bp		IV (Depth of Coverage)	15.276877292		2015-04-04 11:51:51.391310
VC20200	76bp		IV (Bases Mapped)	16949430		2015-04-04 11:51:51.391310
VC20200	76bp		III (Breadth of Coverage)	0.969968661039		2015-04-04 11:51:51.391310
VC20200	76bp		III (Sum of Depths)	233727637		2015-04-04 11:51:51.391310
VC20200	76bp		III (Length)	13783801		2015-04-04 11:51:51.391310
VC20200	76bp		III (Depth of Coverage)	16.9566897404		2015-04-04 11:51:51.391310
VC20200	76bp		III (Bases Mapped)	13369855		2015-04-04 11:51:51.391310
VC20199	76bp		I (Breadth of Coverage)	0.984188751465		2015-04-04 11:51:57.665932
VC20199	76bp		I (Sum of Depths)	235146630		2015-04-04 11:51:57.665932
VC20199	76bp		I (Length)	15072434		2015-04-04 11:51:57.665932
VC20199	76bp		I (Depth of Coverage)	15.6011053026		2015-04-04 11:51:57.665932
VC20199	76bp		I (Bases Mapped)	14834120		2015-04-04 11:51:57.665932
VC20199	76bp		nuclear (Depth of Coverage)	16.0638418227		2015-04-04 11:51:57.665932
VC20199	76bp		nuclear (Length)	100272607		2015-04-04 11:51:57.665932
VC20199	76bp		nuclear (Sum of Depths)	1610763298		2015-04-04 11:51:57.665932
VC20199	76bp		nuclear (Breadth of Coverage)	0.988773544105		2015-04-04 11:51:57.665932
VC20199	76bp		nuclear (Bases Mapped)	99146901		2015-04-04 11:51:57.665932
VC20199	76bp		MtDNA (Breadth of Coverage)	0.974916630419		2015-04-04 11:51:57.665932
VC20199	76bp		MtDNA (Sum of Depths)	3617215		2015-04-04 11:51:57.665932
VC20199	76bp		MtDNA (Length)	13794		2015-04-04 11:51:57.665932
VC20199	76bp		MtDNA (Depth of Coverage)	262.231042482		2015-04-04 11:51:57.665932
VC20199	76bp		MtDNA (Bases Mapped)	13448		2015-04-04 11:51:57.665932
VC20199	76bp		II (Breadth of Coverage)	0.987104681519		2015-04-04 11:51:57.665932
VC20199	76bp		II (Sum of Depths)	239454298		2015-04-04 11:51:57.665932
VC20199	76bp		II (Length)	15279421		2015-04-04 11:51:57.665932
VC20199	76bp		II (Depth of Coverage)	15.6716866431		2015-04-04 11:51:57.665932
VC20199	76bp		II (Bases Mapped)	15082388		2015-04-04 11:51:57.665932
VC20199	76bp		genome (mt_ratio)	16.3243043212		2015-04-04 11:51:57.665932
VC20199	76bp		genome (Bases Mapped)	99160349		2015-04-04 11:51:57.665932
VC20199	76bp		genome (Breadth of Coverage)	0.988771638141		2015-04-04 11:51:57.665932
VC20199	76bp		genome (Sum of Depths)	1614380513		2015-04-04 11:51:57.665932
VC20199	76bp		genome (Length)	100286401		2015-04-04 11:51:57.665932
VC20199	76bp		genome (Depth of Coverage)	16.0977011529		2015-04-04 11:51:57.665932
VC20199	76bp		V (Breadth of Coverage)	0.992016126797		2015-04-04 11:51:57.665932
VC20199	76bp		V (Sum of Depths)	343996202		2015-04-04 11:51:57.665932
VC20199	76bp		V (Length)	20924180		2015-04-04 11:51:57.665932
VC20199	76bp		V (Depth of Coverage)	16.4401282153		2015-04-04 11:51:57.665932
VC20199	76bp		V (Bases Mapped)	20757124		2015-04-04 11:51:57.665932
VC20199	76bp		X (Breadth of Coverage)	0.997577281984		2015-04-04 11:51:57.665932
VC20199	76bp		X (Sum of Depths)	309053108		2015-04-04 11:51:57.665932
VC20199	76bp		X (Length)	17718942		2015-04-04 11:51:57.665932
VC20199	76bp		X (Depth of Coverage)	17.4419617153		2015-04-04 11:51:57.665932
VC20199	76bp		X (Bases Mapped)	17676014		2015-04-04 11:51:57.665932
VC20199	76bp		IV (Breadth of Coverage)	0.989075690634		2015-04-04 11:51:57.665932
VC20199	76bp		IV (Sum of Depths)	274310449		2015-04-04 11:51:57.665932
VC20199	76bp		IV (Length)	17493829		2015-04-04 11:51:57.665932
VC20199	76bp		IV (Depth of Coverage)	15.6804121613		2015-04-04 11:51:57.665932
VC20199	76bp		IV (Bases Mapped)	17302721		2015-04-04 11:51:57.665932
VC20199	76bp		III (Breadth of Coverage)	0.979013988957		2015-04-04 11:51:57.665932
VC20199	76bp		III (Sum of Depths)	208802611		2015-04-04 11:51:57.665932
VC20199	76bp		III (Length)	13783801		2015-04-04 11:51:57.665932
VC20199	76bp		III (Depth of Coverage)	15.148405799		2015-04-04 11:51:57.665932
VC20199	76bp		III (Bases Mapped)	13494534		2015-04-04 11:51:57.665932
VC20209	76bp		I (Breadth of Coverage)	0.984185168766		2015-04-04 11:53:02.748855
VC20209	76bp		I (Sum of Depths)	261350408		2015-04-04 11:53:02.748855
VC20209	76bp		I (Length)	15072434		2015-04-04 11:53:02.748855
VC20209	76bp		I (Depth of Coverage)	17.3396286227		2015-04-04 11:53:02.748855
VC20209	76bp		I (Bases Mapped)	14834066		2015-04-04 11:53:02.748855
VC20209	76bp		nuclear (Depth of Coverage)	17.2703842636		2015-04-04 11:53:02.748855
VC20209	76bp		nuclear (Length)	100272607		2015-04-04 11:53:02.748855
VC20209	76bp		nuclear (Sum of Depths)	1731746454		2015-04-04 11:53:02.748855
VC20209	76bp		nuclear (Breadth of Coverage)	0.988643757911		2015-04-04 11:53:02.748855
VC20209	76bp		nuclear (Bases Mapped)	99133887		2015-04-04 11:53:02.748855
VC20209	76bp		MtDNA (Breadth of Coverage)	0.970784399014		2015-04-04 11:53:02.748855
VC20209	76bp		MtDNA (Sum of Depths)	4340642		2015-04-04 11:53:02.748855
VC20209	76bp		MtDNA (Length)	13794		2015-04-04 11:53:02.748855
VC20209	76bp		MtDNA (Depth of Coverage)	314.676091054		2015-04-04 11:53:02.748855
VC20209	76bp		MtDNA (Bases Mapped)	13391		2015-04-04 11:53:02.748855
VC20209	76bp		II (Breadth of Coverage)	0.986572855084		2015-04-04 11:53:02.748855
VC20209	76bp		II (Sum of Depths)	257272340		2015-04-04 11:53:02.748855
VC20209	76bp		II (Length)	15279421		2015-04-04 11:53:02.748855
VC20209	76bp		II (Depth of Coverage)	16.8378330566		2015-04-04 11:53:02.748855
VC20209	76bp		II (Bases Mapped)	15074262		2015-04-04 11:53:02.748855
VC20209	76bp		genome (mt_ratio)	18.2205610629		2015-04-04 11:53:02.748855
VC20209	76bp		genome (Bases Mapped)	99147278		2015-04-04 11:53:02.748855
VC20209	76bp		genome (Breadth of Coverage)	0.988641301426		2015-04-04 11:53:02.748855
VC20209	76bp		genome (Sum of Depths)	1736087096		2015-04-04 11:53:02.748855
VC20209	76bp		genome (Length)	100286401		2015-04-04 11:53:02.748855
VC20209	76bp		genome (Depth of Coverage)	17.3112912488		2015-04-04 11:53:02.748855
VC20209	76bp		V (Breadth of Coverage)	0.991990701667		2015-04-04 11:53:02.748855
VC20209	76bp		V (Sum of Depths)	365847115		2015-04-04 11:53:02.748855
VC20209	76bp		V (Length)	20924180		2015-04-04 11:53:02.748855
VC20209	76bp		V (Depth of Coverage)	17.4844182663		2015-04-04 11:53:02.748855
VC20209	76bp		V (Bases Mapped)	20756592		2015-04-04 11:53:02.748855
VC20209	76bp		X (Breadth of Coverage)	0.997513734172		2015-04-04 11:53:02.748855
VC20209	76bp		X (Sum of Depths)	326147820		2015-04-04 11:53:02.748855
VC20209	76bp		X (Length)	17718942		2015-04-04 11:53:02.748855
VC20209	76bp		X (Depth of Coverage)	18.4067321853		2015-04-04 11:53:02.748855
VC20209	76bp		X (Bases Mapped)	17674888		2015-04-04 11:53:02.748855
VC20209	76bp		IV (Breadth of Coverage)	0.98878776053		2015-04-04 11:53:02.748855
VC20209	76bp		IV (Sum of Depths)	294837786		2015-04-04 11:53:02.748855
VC20209	76bp		IV (Length)	17493829		2015-04-04 11:53:02.748855
VC20209	76bp		IV (Depth of Coverage)	16.853816623		2015-04-04 11:53:02.748855
VC20209	76bp		IV (Bases Mapped)	17297684		2015-04-04 11:53:02.748855
VC20209	76bp		III (Breadth of Coverage)	0.979149002514		2015-04-04 11:53:02.748855
VC20209	76bp		III (Sum of Depths)	226290985		2015-04-04 11:53:02.748855
VC20209	76bp		III (Length)	13783801		2015-04-04 11:53:02.748855
VC20209	76bp		III (Depth of Coverage)	16.4171686025		2015-04-04 11:53:02.748855
VC20209	76bp		III (Bases Mapped)	13496395		2015-04-04 11:53:02.748855
VC20198	76bp		I (Breadth of Coverage)	0.967876323094		2015-04-04 11:54:26.623376
VC20198	76bp		I (Sum of Depths)	274444112		2015-04-04 11:54:26.623376
VC20198	76bp		I (Length)	15072434		2015-04-04 11:54:26.623376
VC20198	76bp		I (Depth of Coverage)	18.2083472384		2015-04-04 11:54:26.623376
VC20198	76bp		I (Bases Mapped)	14588252		2015-04-04 11:54:26.623376
VC20198	76bp		nuclear (Depth of Coverage)	16.3559042002		2015-04-04 11:54:26.623376
VC20198	76bp		nuclear (Length)	100272607		2015-04-04 11:54:26.623376
VC20198	76bp		nuclear (Sum of Depths)	1640049154		2015-04-04 11:54:26.623376
VC20198	76bp		nuclear (Breadth of Coverage)	0.974283744313		2015-04-04 11:54:26.623376
VC20198	76bp		nuclear (Bases Mapped)	97693971		2015-04-04 11:54:26.623376
VC20198	76bp		MtDNA (Breadth of Coverage)	0.975786573873		2015-04-04 11:54:26.623376
VC20198	76bp		MtDNA (Sum of Depths)	1468765		2015-04-04 11:54:26.623376
VC20198	76bp		MtDNA (Length)	13794		2015-04-04 11:54:26.623376
VC20198	76bp		MtDNA (Depth of Coverage)	106.478541395		2015-04-04 11:54:26.623376
VC20198	76bp		MtDNA (Bases Mapped)	13460		2015-04-04 11:54:26.623376
VC20198	76bp		II (Breadth of Coverage)	0.97532334504		2015-04-04 11:54:26.623376
VC20198	76bp		II (Sum of Depths)	259445503		2015-04-04 11:54:26.623376
VC20198	76bp		II (Length)	15279421		2015-04-04 11:54:26.623376
VC20198	76bp		II (Depth of Coverage)	16.9800611555		2015-04-04 11:54:26.623376
VC20198	76bp		II (Bases Mapped)	14902376		2015-04-04 11:54:26.623376
VC20198	76bp		genome (mt_ratio)	6.51009813284		2015-04-04 11:54:26.623376
VC20198	76bp		genome (Bases Mapped)	97707431		2015-04-04 11:54:26.623376
VC20198	76bp		genome (Breadth of Coverage)	0.974283951021		2015-04-04 11:54:26.623376
VC20198	76bp		genome (Sum of Depths)	1641517919		2015-04-04 11:54:26.623376
VC20198	76bp		genome (Length)	100286401		2015-04-04 11:54:26.623376
VC20198	76bp		genome (Depth of Coverage)	16.3683002145		2015-04-04 11:54:26.623376
VC20198	76bp		V (Breadth of Coverage)	0.979032487773		2015-04-04 11:54:26.623376
VC20198	76bp		V (Sum of Depths)	325932789		2015-04-04 11:54:26.623376
VC20198	76bp		V (Length)	20924180		2015-04-04 11:54:26.623376
VC20198	76bp		V (Depth of Coverage)	15.5768488419		2015-04-04 11:54:26.623376
VC20198	76bp		V (Bases Mapped)	20485452		2015-04-04 11:54:26.623376
VC20198	76bp		X (Breadth of Coverage)	0.987109106176		2015-04-04 11:54:26.623376
VC20198	76bp		X (Sum of Depths)	299584211		2015-04-04 11:54:26.623376
VC20198	76bp		X (Length)	17718942		2015-04-04 11:54:26.623376
VC20198	76bp		X (Depth of Coverage)	16.9075676753		2015-04-04 11:54:26.623376
VC20198	76bp		X (Bases Mapped)	17490529		2015-04-04 11:54:26.623376
VC20198	76bp		IV (Breadth of Coverage)	0.968734975059		2015-04-04 11:54:26.623376
VC20198	76bp		IV (Sum of Depths)	256660066		2015-04-04 11:54:26.623376
VC20198	76bp		IV (Length)	17493829		2015-04-04 11:54:26.623376
VC20198	76bp		IV (Depth of Coverage)	14.6714630628		2015-04-04 11:54:26.623376
VC20198	76bp		IV (Bases Mapped)	16946884		2015-04-04 11:54:26.623376
VC20198	76bp		III (Breadth of Coverage)	0.963484455413		2015-04-04 11:54:26.623376
VC20198	76bp		III (Sum of Depths)	223982473		2015-04-04 11:54:26.623376
VC20198	76bp		III (Length)	13783801		2015-04-04 11:54:26.623376
VC20198	76bp		III (Depth of Coverage)	16.2496885293		2015-04-04 11:54:26.623376
VC20198	76bp		III (Bases Mapped)	13280478		2015-04-04 11:54:26.623376
VC20287	76bp		I (Breadth of Coverage)	0.990500472585		2015-04-04 11:58:11.552216
VC20287	76bp		I (Sum of Depths)	207302679		2015-04-04 11:58:11.552216
VC20287	76bp		I (Length)	15072434		2015-04-04 11:58:11.552216
VC20287	76bp		I (Depth of Coverage)	13.7537625973		2015-04-04 11:58:11.552216
VC20287	76bp		I (Bases Mapped)	14929253		2015-04-04 11:58:11.552216
VC20287	76bp		nuclear (Depth of Coverage)	13.8412801913		2015-04-04 11:58:11.552216
VC20287	76bp		nuclear (Length)	100272607		2015-04-04 11:58:11.552216
VC20287	76bp		nuclear (Sum of Depths)	1387901249		2015-04-04 11:58:11.552216
VC20287	76bp		nuclear (Breadth of Coverage)	0.992683216065		2015-04-04 11:58:11.552216
VC20287	76bp		nuclear (Bases Mapped)	99538934		2015-04-04 11:58:11.552216
VC20287	76bp		MtDNA (Breadth of Coverage)	0.979048861824		2015-04-04 11:58:11.552216
VC20287	76bp		MtDNA (Sum of Depths)	2262421		2015-04-04 11:58:11.552216
VC20287	76bp		MtDNA (Length)	13794		2015-04-04 11:58:11.552216
VC20287	76bp		MtDNA (Depth of Coverage)	164.014861534		2015-04-04 11:58:11.552216
VC20287	76bp		MtDNA (Bases Mapped)	13505		2015-04-04 11:58:11.552216
VC20287	76bp		II (Breadth of Coverage)	0.991392998465		2015-04-04 11:58:11.552216
VC20287	76bp		II (Sum of Depths)	208109299		2015-04-04 11:58:11.552216
VC20287	76bp		II (Length)	15279421		2015-04-04 11:58:11.552216
VC20287	76bp		II (Depth of Coverage)	13.620234628		2015-04-04 11:58:11.552216
VC20287	76bp		II (Bases Mapped)	15147911		2015-04-04 11:58:11.552216
VC20287	76bp		genome (mt_ratio)	11.8496887042		2015-04-04 11:58:11.552216
VC20287	76bp		genome (Bases Mapped)	99552439		2015-04-04 11:58:11.552216
VC20287	76bp		genome (Breadth of Coverage)	0.992681340713		2015-04-04 11:58:11.552216
VC20287	76bp		genome (Sum of Depths)	1390163670		2015-04-04 11:58:11.552216
VC20287	76bp		genome (Length)	100286401		2015-04-04 11:58:11.552216
VC20287	76bp		genome (Depth of Coverage)	13.8619359767		2015-04-04 11:58:11.552216
VC20287	76bp		V (Breadth of Coverage)	0.994711047219		2015-04-04 11:58:11.552216
VC20287	76bp		V (Sum of Depths)	294989200		2015-04-04 11:58:11.552216
VC20287	76bp		V (Length)	20924180		2015-04-04 11:58:11.552216
VC20287	76bp		V (Depth of Coverage)	14.0980052743		2015-04-04 11:58:11.552216
VC20287	76bp		V (Bases Mapped)	20813513		2015-04-04 11:58:11.552216
VC20287	76bp		X (Breadth of Coverage)	0.99793593771		2015-04-04 11:58:11.552216
VC20287	76bp		X (Sum of Depths)	257813229		2015-04-04 11:58:11.552216
VC20287	76bp		X (Length)	17718942		2015-04-04 11:58:11.552216
VC20287	76bp		X (Depth of Coverage)	14.550148028		2015-04-04 11:58:11.552216
VC20287	76bp		X (Bases Mapped)	17682369		2015-04-04 11:58:11.552216
VC20287	76bp		IV (Breadth of Coverage)	0.992877259747		2015-04-04 11:58:11.552216
VC20287	76bp		IV (Sum of Depths)	235101775		2015-04-04 11:58:11.552216
VC20287	76bp		IV (Length)	17493829		2015-04-04 11:58:11.552216
VC20287	76bp		IV (Depth of Coverage)	13.4391261627		2015-04-04 11:58:11.552216
VC20287	76bp		IV (Bases Mapped)	17369225		2015-04-04 11:58:11.552216
VC20287	76bp		III (Breadth of Coverage)	0.986423338526		2015-04-04 11:58:11.552216
VC20287	76bp		III (Sum of Depths)	184585067		2015-04-04 11:58:11.552216
VC20287	76bp		III (Length)	13783801		2015-04-04 11:58:11.552216
VC20287	76bp		III (Depth of Coverage)	13.3914489189		2015-04-04 11:58:11.552216
VC20287	76bp		III (Bases Mapped)	13596663		2015-04-04 11:58:11.552216
VC20187	76bp		I (Breadth of Coverage)	0.974732548174		2015-04-04 12:02:03.029311
VC20187	76bp		I (Sum of Depths)	234730731		2015-04-04 12:02:03.029311
VC20187	76bp		I (Length)	15072434		2015-04-04 12:02:03.029311
VC20187	76bp		I (Depth of Coverage)	15.573511949		2015-04-04 12:02:03.029311
VC20187	76bp		I (Bases Mapped)	14691592		2015-04-04 12:02:03.029311
VC20187	76bp		nuclear (Depth of Coverage)	15.8087564234		2015-04-04 12:02:03.029311
VC20187	76bp		nuclear (Length)	100272607		2015-04-04 12:02:03.029311
VC20187	76bp		nuclear (Sum of Depths)	1585185220		2015-04-04 12:02:03.029311
VC20187	76bp		nuclear (Breadth of Coverage)	0.982344350536		2015-04-04 12:02:03.029311
